Rank,Gene_Symbol,N_Variants,Total_PP,Composite_Score,DNase_Score,ATAC_Score,CAGE_Score,RNA_Score,PROCAP_Score,Splice_Score,Empirical_Z,P_value,FDR_Q,Has_Brain_eQTL,Brain_eQTL_Tissues,Min_eQTL_Qval
3462,CRIP3,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,3,0.010360
3463,ENSG00000290049,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3464,TTBK1,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,1,0.016212
3465,KLC4-AS1,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,True,2,0.004170
3466,ENSG00000287825,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,True,4,0.010708
3467,RN7SL403P,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3468,ENSG00000226558,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3469,PPP2R5D,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,3,0.002975
3470,SRF,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,1,0.027071
3471,DNPH1,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,10,0.000000
3472,MEA1,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,10,0.000000
3473,ENSG00000288564,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,False,0,1.000000
3474,ENSG00000220614,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3475,ENSG00000245261,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,True,2,0.026384
3476,ZNF318,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,2,0.008308
3477,KLC4,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,1,0.002932
3478,CUL9,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,6,0.000000
3479,CUL7,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,8,0.000000
3480,PTK7,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,8,0.000000
3481,RRP36,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,1,0.001447
3482,KLHDC3,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,-3.653656,0.014483,0.070058,True,2,0.021739
3483,ENSG00000287266,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3484,ENSG00000272223,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,True,3,0.001842
3485,RPS2P28,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3486,RPL12P47,3,1.000000,-0.211821,-0.101436,-0.225819,-0.408499,-0.065352,-0.486082,0.016262,,,,False,0,1.000000
3487,OR8B5P,15,0.403286,-0.211988,-0.313432,-0.021646,-0.189629,-0.895444,0.097907,0.050319,,,,False,0,1.000000
3488,ENSG00000279302,45,0.254247,-0.214931,0.109472,0.054501,-1.623340,-0.060036,0.128354,0.101461,,,,True,3,0.001399
3489,CAMTA1-AS3,21,0.332383,-0.215553,-0.196528,-1.293935,0.307033,-0.037715,0.054569,-0.126744,,,,False,0,1.000000
3490,MIR3622B,44,0.254113,-0.215863,0.109679,0.054642,-1.623920,-0.060178,0.128563,0.096034,,,,False,0,1.000000
3491,MIR3622A,44,0.254113,-0.215863,0.109679,0.054642,-1.623920,-0.060178,0.128563,0.096034,,,,False,0,1.000000
3492,MIR4432,44,1.000000,-0.218604,-0.299116,-0.452342,-0.193481,-0.010783,-0.258844,-0.097061,,,,False,0,1.000000
3493,BCL11A,44,1.000000,-0.218604,-0.299116,-0.452342,-0.193481,-0.010783,-0.258844,-0.097061,-3.769388,0.013430,0.070058,True,2,0.000000
3494,MIR4432HG,44,1.000000,-0.218604,-0.299116,-0.452342,-0.193481,-0.010783,-0.258844,-0.097061,,,,False,0,1.000000
3495,ENSG00000233953,44,1.000000,-0.218604,-0.299116,-0.452342,-0.193481,-0.010783,-0.258844,-0.097061,,,,False,0,1.000000
3496,ENSG00000287640,44,1.000000,-0.218604,-0.299116,-0.452342,-0.193481,-0.010783,-0.258844,-0.097061,,,,False,0,1.000000
3497,RNU1-32P,44,1.000000,-0.218604,-0.299116,-0.452342,-0.193481,-0.010783,-0.258844,-0.097061,,,,False,0,1.000000
3498,LINC01473,1,0.100196,-0.221503,0.232450,-0.770475,-0.255285,-0.220341,-0.209021,-0.106348,,,,True,3,0.007562
3499,NCS1,1,0.328366,-0.223625,-0.203949,-0.299183,-0.338999,0.093776,-0.579462,-0.013931,-3.855035,0.013029,0.070058,True,6,0.001289
3500,GPRACR,1,0.328366,-0.223625,-0.203949,-0.299183,-0.338999,0.093776,-0.579462,-0.013931,,,,False,0,1.000000
3501,ENSG00000226973,41,1.000000,-0.224090,-0.273380,-0.359239,-0.156378,-0.106614,-0.322514,-0.126415,,,,False,0,1.000000
3502,ENSG00000274468,41,1.000000,-0.224090,-0.273380,-0.359239,-0.156378,-0.106614,-0.322514,-0.126415,,,,False,0,1.000000
3503,ENSG00000287103,39,0.987109,-0.226023,-0.276790,-0.362060,-0.156243,-0.108187,-0.326766,-0.126095,,,,False,0,1.000000
3504,ENSG00000260755,8,0.044436,-0.230540,-0.795103,-0.058107,-0.114207,-0.400016,0.087876,-0.103686,,,,False,0,1.000000
3505,MELK,40,0.851462,-0.236138,-0.215848,-0.464251,-0.243891,-0.121977,-0.265845,-0.105018,-4.068526,0.012979,0.070058,False,0,1.000000
3506,ENSG00000285698,36,0.935941,-0.238343,-0.291967,-0.382274,-0.168522,-0.114110,-0.348447,-0.124736,,,,False,0,1.000000
3507,NGF-AS1,36,0.935941,-0.238343,-0.291967,-0.382274,-0.168522,-0.114110,-0.348447,-0.124736,,,,False,0,1.000000
3508,NGF,36,0.935941,-0.238343,-0.291967,-0.382274,-0.168522,-0.114110,-0.348447,-0.124736,-4.106137,0.012679,0.070058,True,2,0.021425
3509,ELOCP20,35,0.938583,-0.241323,-0.288622,-0.388798,-0.186234,-0.124172,-0.335036,-0.125076,,,,False,0,1.000000
3510,ENSG00000290827,2,0.008439,-0.243510,-0.032185,-0.175968,-0.924545,-0.124531,-0.168287,-0.035544,,,,False,0,1.000000
3511,OR5BA1P,2,0.008439,-0.243510,-0.032185,-0.175968,-0.924545,-0.124531,-0.168287,-0.035544,,,,False,0,1.000000
3512,ENSG00000255266,2,0.008439,-0.243510,-0.032185,-0.175968,-0.924545,-0.124531,-0.168287,-0.035544,,,,False,0,1.000000
3513,RN7SL361P,41,0.902128,-0.247622,-0.346713,-0.514009,-0.240157,-0.006770,-0.286864,-0.091216,,,,False,0,1.000000
3514,KIF2C,1,0.000076,-0.250741,-0.378978,-0.209016,-0.862326,0.155546,-0.235819,0.026149,-4.317653,0.010223,0.070058,True,9,0.000007
3515,CNOT7P2,29,0.918416,-0.251077,-0.303971,-0.401083,-0.194368,-0.129995,-0.350342,-0.126703,,,,False,0,1.000000
3516,IFITM3P9,40,0.761998,-0.251928,-0.371839,-0.646904,-0.201434,0.001766,-0.212925,-0.080232,,,,False,0,1.000000
3517,ATP1B3P1,36,0.744057,-0.254464,-0.382110,-0.661864,-0.197481,0.001955,-0.208757,-0.078527,,,,False,0,1.000000
3518,RPL26P13,36,0.744057,-0.254464,-0.382110,-0.661864,-0.197481,0.001955,-0.208757,-0.078527,,,,False,0,1.000000
3519,RNU6-612P,36,0.744057,-0.254464,-0.382110,-0.661864,-0.197481,0.001955,-0.208757,-0.078527,,,,False,0,1.000000
3520,CYP27B1,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,2,0.013257
3521,ENSG00000269903,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,True,2,0.002379
3522,ATP23,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,13,0.000000
3523,ENSG00000257921,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,False,0,1.000000
3524,ENSG00000270039,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,True,7,0.000002
3525,EEF1AKMT3,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,13,0.000000
3526,ENSG00000245651,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,False,0,1.000000
3527,ENSG00000273805,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,False,0,1.000000
3528,AVIL,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,1,0.004214
3529,CTDSP2,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,3,0.001547
3530,TSFM,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,10,0.000000
3531,RNU6-1083P,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,False,0,1.000000
3532,MIR26A2,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,False,0,1.000000
3533,METTL1,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,1,0.042075
3534,GIHCG,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,True,6,0.000001
3535,MARCHF9,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,-4.420226,0.010123,0.070058,True,1,0.031409
3536,ENSG00000257953,1,1.000000,-0.256753,-0.066224,0.028245,-0.743234,0.098409,-0.706769,-0.150944,,,,False,0,1.000000
3537,VENTXP5,146,0.307052,-0.260599,-0.271788,-0.281784,-0.664619,-0.002178,-0.192704,-0.150522,,,,False,0,1.000000
3538,RN7SL457P,143,0.306534,-0.261117,-0.272186,-0.282153,-0.666125,-0.002395,-0.193322,-0.150521,,,,False,0,1.000000
3539,ENSG00000225421,34,0.426958,-0.265519,-0.272003,-0.172457,-0.634659,-0.333185,-0.054889,-0.125920,,,,True,1,0.036236
3540,OASL,28,0.072608,-0.268333,-0.151050,-0.303684,-0.617631,-0.282344,-0.281278,0.025988,-4.617794,0.008920,0.070058,False,0,1.000000
3541,PAPOLG,28,0.597588,-0.269150,-0.466432,-0.801788,-0.036446,-0.001497,-0.225457,-0.083282,-4.631736,0.008870,0.070058,False,0,1.000000
3542,ENSG00000290694,20,0.538479,-0.271716,-0.324087,-0.212887,-0.163587,-0.845830,-0.175432,0.091525,,,,False,0,1.000000
3543,OR8B1P,20,0.538479,-0.271716,-0.324087,-0.212887,-0.163587,-0.845830,-0.175432,0.091525,,,,False,0,1.000000
3544,BUD31P1,147,0.269277,-0.280237,-0.278394,-0.284917,-0.741694,-0.007055,-0.219116,-0.150247,,,,False,0,1.000000
3545,LINC01765,18,0.817879,-0.296150,-0.381120,-0.548867,-0.221332,-0.110791,-0.393838,-0.120953,,,,False,0,1.000000
3546,ABCC10,2,0.633491,-0.298388,-0.245941,-0.437960,-0.575839,-0.133618,-0.471615,0.074648,-5.130545,0.008670,0.070058,True,3,0.002513
3547,MIR6780B,2,0.633491,-0.298388,-0.245941,-0.437960,-0.575839,-0.133618,-0.471615,0.074648,,,,False,0,1.000000
3548,CDC23,4,0.027229,-0.298532,-0.080019,-0.784725,-0.510012,-0.203588,-0.151312,-0.061538,-5.133012,0.008619,0.070058,True,1,0.000128
3549,TSPAN2,15,0.803897,-0.302650,-0.389881,-0.555763,-0.231193,-0.115139,-0.403491,-0.120431,-5.203256,0.008569,0.070058,True,7,0.000000
3550,ENSG00000260659,6,0.009678,-0.303198,-0.560457,-0.490105,-0.516169,-0.078641,-0.202919,0.029103,,,,False,0,1.000000
3551,ENSG00000229960,6,0.192841,-0.307217,-0.324233,-0.374756,-0.141187,-1.004826,0.149666,-0.147965,,,,False,0,1.000000
3552,ENSG00000286486,6,0.192841,-0.307217,-0.324233,-0.374756,-0.141187,-1.004826,0.149666,-0.147965,,,,False,0,1.000000
3553,ENSG00000251367,1,0.004063,-0.313565,-0.286666,0.174905,-0.994592,-0.395214,-0.228877,-0.150944,,,,False,0,1.000000
3554,ZNF778,5,0.009542,-0.314747,-0.566523,-0.498485,-0.519098,-0.077745,-0.212432,-0.014198,-5.409643,0.008419,0.070058,True,12,0.000000
3555,ZNF778-DT,5,0.009542,-0.314747,-0.566523,-0.498485,-0.519098,-0.077745,-0.212432,-0.014198,,,,False,0,1.000000
3556,SLC22A31,5,0.009542,-0.314747,-0.566523,-0.498485,-0.519098,-0.077745,-0.212432,-0.014198,-5.409643,0.008419,0.070058,True,11,0.000000
3557,RN7SL148P,4,0.188470,-0.315895,-0.332143,-0.390894,-0.151419,-1.022992,0.152449,-0.150374,,,,False,0,1.000000
3558,ENSG00000237759,4,0.188470,-0.315895,-0.332143,-0.390894,-0.151419,-1.022992,0.152449,-0.150374,,,,True,2,0.002099
3559,ACSF3,3,0.009282,-0.327231,-0.591433,-0.514859,-0.546524,-0.080429,-0.216156,-0.013984,-5.622629,0.008068,0.070058,True,13,0.000000
3560,CDH15,3,0.009282,-0.327231,-0.591433,-0.514859,-0.546524,-0.080429,-0.216156,-0.013984,-5.622629,0.008068,0.070058,True,2,0.000000
3561,LINC02138,3,0.009282,-0.327231,-0.591433,-0.514859,-0.546524,-0.080429,-0.216156,-0.013984,,,,True,2,0.000000
3562,LINC00304,3,0.009282,-0.327231,-0.591433,-0.514859,-0.546524,-0.080429,-0.216156,-0.013984,,,,True,3,0.000000
3563,RNU6-355P,58,0.034026,-0.329267,-0.251229,-0.616002,-0.551822,-0.585950,-0.438373,0.467776,,,,False,0,1.000000
3564,AGBL4-IT1,1,0.008285,-0.335386,-0.398833,-0.726362,-0.355614,-0.257761,-0.145424,-0.128323,,,,False,0,1.000000
3565,ENSG00000287531,2,0.176799,-0.336207,-0.347800,-0.401148,-0.170762,-1.094871,0.148281,-0.150944,,,,True,2,0.000000
3566,CICP25,54,0.033451,-0.337855,-0.257233,-0.627280,-0.558830,-0.595526,-0.448011,0.459750,,,,True,1,0.000000
3567,ENSG00000224713,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,True,4,0.000002
3568,DCTN2,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,1,0.001618
3569,INHBC,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,2,0.009132
3570,ENSG00000287908,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,False,0,1.000000
3571,AGAP2-AS1,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3572,MBD6,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,4,0.000192
3573,ENSG00000287200,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,True,3,0.028925
3574,TSPAN31,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,4,0.000427
3575,RPL13AP23,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3576,ARHGAP9,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,8,0.000000
3577,MARS1,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,3,0.000004
3578,ARHGEF25,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,6,0.000002
3579,MIR6759,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3580,R3HDM2-DT,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3581,INHBE,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,False,0,1.000000
3582,PIP4K2C,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,2,0.006260
3583,CDK4,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,2,0.009769
3584,B4GALNT1,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,7,0.000000
3585,DTX3,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,3,0.003035
3586,AGAP2,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,False,0,1.000000
3587,MIR616,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3588,DDIT3,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,1,0.012497
3589,GLI1,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,False,0,1.000000
3590,SLC26A10P,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3591,ENSG00000293429,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3592,R3HDM2,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,2,0.034598
3593,ENSG00000257342,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3594,OS9,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,1,0.000295
3595,ENSG00000285133,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,False,0,1.000000
3596,MIR6758,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,,,,False,0,1.000000
3597,KIF5A,2,2.000000,-0.362471,-1.000101,-0.501853,-0.581658,0.115324,-0.575903,0.369368,-6.223844,0.007918,0.070058,True,1,0.039474
3598,LINC02060,1,0.005060,-0.368642,-0.239182,-0.487377,-0.415744,-0.753742,-0.164862,-0.150944,,,,False,0,1.000000
3599,S100A6,18,0.125870,-0.371907,-0.793776,-1.005054,0.065222,-0.599502,-0.119057,0.220726,-6.384833,0.006865,0.070058,True,5,0.000098
3600,S100A5,18,0.125870,-0.371907,-0.793776,-1.005054,0.065222,-0.599502,-0.119057,0.220726,-6.384833,0.006865,0.070058,True,1,0.033330
3601,ENSG00000238279,17,0.122879,-0.375598,-0.810732,-1.026738,0.089468,-0.622032,-0.111014,0.227461,,,,True,1,0.012144
3602,ENSG00000260639,1,0.072921,-0.376528,0.157015,-0.228510,0.178267,0.117409,-2.332406,-0.150944,,,,False,0,1.000000
3603,AQR,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,-6.936425,0.005663,0.070058,True,4,0.000019
3604,ENSG00000261081,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3605,ENSG00000259892,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3606,TUBAP11,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3607,LINC02252,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3608,ENSG00000279092,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,True,9,0.000000
3609,ENSG00000252425,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3610,HNRNPLP2,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,True,5,0.009331
3611,DNM1P5,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3612,GJD2-DT,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,True,3,0.000001
3613,FSCN1P1,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,True,3,0.000113
3614,GOLGA8B,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,-6.936425,0.005663,0.070058,True,11,0.000000
3615,GJD2,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,-6.936425,0.005663,0.070058,True,7,0.000000
3616,ACTC1,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,-6.936425,0.005663,0.070058,True,1,0.028998
3617,ENSG00000287973,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3618,MIR1233-2,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,,,,False,0,1.000000
3619,GOLGA8A,2,1.000000,-0.404238,-0.958082,-0.492836,-0.306056,-0.280026,-0.237485,-0.150944,-6.936425,0.005663,0.070058,True,9,0.000000
3620,VDAC3P1,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,True,2,0.000627
3621,RNU1-47P,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,False,0,1.000000
3622,CCNK,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,2,0.027270
3623,CCDC85C,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,3,0.000051
3624,ENSG00000258749,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,False,0,1.000000
3625,ENSG00000247970,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,True,9,0.000067
3626,CYP46A1,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,3,0.000000
3627,HHIPL1,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,12,0.000000
3628,EVL,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,3,0.002768
3629,ENSG00000258693,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,False,0,1.000000
3630,SETD3,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,4,0.007950
3631,EML1,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,-7.676722,0.003758,0.070058,True,5,0.000012
3632,ENSG00000242888,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,False,0,1.000000
3633,ENSG00000258672,3,1.000000,-0.447630,0.207534,0.167058,-1.660816,-0.115118,-1.139664,-0.144776,,,,False,0,1.000000
3634,PRPSAP2,3,0.821553,-0.449568,-0.034851,0.089336,-1.870290,0.064876,-0.838714,-0.107764,-7.709785,0.003408,0.070058,True,13,0.000000
3635,ENSG00000196893,3,0.821553,-0.449568,-0.034851,0.089336,-1.870290,0.064876,-0.838714,-0.107764,,,,False,0,1.000000
3636,ENSG00000212618,3,0.821553,-0.449568,-0.034851,0.089336,-1.870290,0.064876,-0.838714,-0.107764,,,,False,0,1.000000
3637,ENSG00000283675,2,0.214422,-0.465949,-0.436575,-0.296536,-1.046508,-0.273393,-0.700866,-0.041817,,,,False,0,1.000000
